,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
311,-0.047970090688343875,-1.3174943925592884,-0.5463066992009477,-0.8927959968282987,-0.2905264111622473,-0.7756447404789834,-0.6668909036864198,-1.0298893638165083,-0.0028360598855342563,-0.21296203687969759,-1.5187732405868433,-0.9648296354491097,-0.40646578161559715,-0.24459007842821992,-1.0811278876259423,3.4274797376557986,0.22090798998580474,-0.5352427507591542,-0.8561553023097838,-1.0958442267286865,-1.059361275594264,-0.6176376038578848,0.23424361414910141,-1.2439386751908625,-1.0477829489602817,-0.8983478533063469,-1.086444795049634,-0.2334570516561802,-0.7240492614724447,0.5581402569116338,-1.067787500638957,-0.7863737512344733,-0.6784677348709962,-0.6968349087927627,-0.6690609532017855,0.7434891970953488,0.8052822199935801,True,True,True,1,1,4565,"['swiss chard', 'extra virgin olive oil', 'garlic', 'red pepper', 'whole coriander seeds']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Easy Swiss Chard,https://spoonacular.com/easy-swiss-chard-613442
313,-0.0758119499109135,-0.1964610868291984,0.16955719131387167,1.5972434577569032,-0.3836677330275484,-1.1756678144753647,-1.0289380826692753,-0.3327560800239693,-0.9244555205725252,-0.7200959907926943,1.2916436854489919,2.3962709265985973,-0.40646578161559715,-0.4423935424640899,-0.3899537042291923,-0.5379696165458678,-0.4123269854141668,2.7112124480152295,-0.19620459151061362,0.27691563946129294,1.6203520367489386,0.0532349820482958,0.6993532911162361,0.05858846009809812,0.813322087647433,2.2938083528274404,0.4858859283060843,0.07311819674326858,-0.11352790066452115,-0.22950276832395922,-0.055053353498707394,0.6167490692973431,-0.3557964384138713,0.41545416575990035,-0.6215405617802362,-0.8111652484269932,-1.0388755357169088,True,True,True,1,1,284,"['chili', 'cucumber', 'fresh coriander leaves', 'lemon', 'lemon juice', 'mint leaves', 'onion', 'rock salt', 'tomatoes']","Counter({'Produce': 6, 'Produce;Spices and Seasonings': 2, 'Spices and Seasonings': 1})",kachumber salad or kuchumber salad – indian vegetable salad,https://spoonacular.com/kachumber-salad-or-kuchumber-salad-indian-vegetable-salad-488307
316,-0.0758119499109135,-1.0372360661267659,-0.5463066992009477,-0.8612070428272176,-0.5699503767581507,-1.1756678144753647,-1.3909852616521308,-0.8482609844528298,-1.0556582910175483,-0.7574310058046941,0.3082002085297773,1.7726705078538973,-0.40646578161559715,-0.9180508651480338,-0.9158128779296809,0.8227665910855972,-0.03911855380884506,0.2735553353436462,-0.6071172982346252,-0.8974918948878122,-0.7416467631128544,0.5501776382750964,-0.6470679673464239,-1.0450818127989658,-0.12682375558739178,-0.2915085615412805,-0.6933621142107045,-0.39269759330055404,-0.4914696954503786,-0.9285359532205483,-1.0255902445081133,-0.6331944040148426,-0.5435324654434712,-0.3569017640555129,-0.6590337146449448,-1.005497054117286,-0.8339691184157433,True,True,True,1,1,126,"['banana', 'green grapes', 'kale', 'lemon', 'lime', 'water']","Counter({'Produce': 5, 'Beverages': 1})",Lemon Lime Green Smoothie,https://spoonacular.com/lemon-lime-green-smoothie-626747
318,-0.047970090688343875,0.08379723960332408,-0.18837475394353798,-0.8203154095758185,-0.19738508929694612,0.024401407513779238,-0.30484372470356436,-0.5238401667731757,0.2939702074016824,-0.05739947432969858,-0.9856622981580829,-0.9401674719959294,-0.40646578161559715,-0.7648115383189578,-0.6481600050881148,1.9054465228969288,0.45705035388246884,0.6741375221941899,-0.5075020966045619,-0.7876244527509422,-1.2021723443359078,1.5689100835400374,-0.4692509668903258,-0.20823808908476588,-0.5873033522738368,-0.6531825885364553,0.1285380366343302,-0.2468511159066416,-0.6077594784614118,-0.6922430456498703,-0.37153277448003524,-0.8476454901223255,-0.45699789048451506,0.3042252583046339,-0.42709932715628285,1.3993590413000867,1.0101886372947455,True,True,True,0,0,1674,"['kale', 'extra virgin olive oil', 'onion', 'garlic', 'salt', 'tahini', 'lemon juice', 'water', 'dark sesame oil', 'sesame seeds']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1, 'Ethnic Foods;Health Foods': 1, 'Beverages': 1, 'Ethnic Foods': 1, 'Ethnic Foods;Spices and Seasonings': 1})",Sautéed Kale with Tahini Sauce,https://spoonacular.com/sauted-kale-with-tahini-sauce-247081
325,,0.9245722189008916,,-0.9271958323294757,0.17518019816425848,0.024401407513779238,-0.1238201352121366,-0.45832562274487637,-0.8108531217725663,0.11371934447530027,0.3603865961430566,-0.7851481588616536,-0.3780188846347383,-0.5180111022641894,-0.5017381393571404,-0.7787982994494791,-0.6804496380099913,-0.3263793737352374,1.173504430902758,-0.6566854771256844,0.13928893058559957,0.9353081968508667,-0.24997572224774187,-0.7226810858250431,0.429589090408729,1.1902614568944103,-0.8720360600465816,1.047908428304623,-0.63683192421417,-0.7972621156812827,-0.41373003061087904,-0.2288009273550179,-0.16219366053959636,-0.3903343201572554,-0.6503143767694312,-0.349627209912548,0.3954693853912492,True,False,False,0,0,1338,"['chicken bouillon', 'cumin powder', 'fresh cilantro', 'garlic clove', 'onion', 'pepper', 'potatoes', 'red bell pepper', 'salt', 'tomato', 'turkey thighs', 'vegetable oil', 'water']","Counter({'Produce': 5, 'Spices and Seasonings': 3, 'Canned and Jarred': 1, 'Produce;Spices and Seasonings': 1, 'Meat': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Beverages': 1})",CHICKEN STEW (POLLO SUDADO),https://spoonacular.com/chicken-stew-pollo-sudado-227021
327,-0.0758119499109135,-0.7569777396942434,-0.18837475394353798,0.5985104904727294,-0.4768090548928496,0.024401407513779238,0.23822704377071888,0.26092726225309393,1.2363901073055674,-0.18807202687169772,-1.3244239349925608,-0.7463933305780847,-0.40646578161559715,-0.6181507269823131,0.29177390718491425,0.05073400052950059,-0.4823069296517766,-0.5936844506214484,-1.291971809441311,-0.8790640224274879,-0.8363192693573149,-0.828838232754275,-1.3330723516196774,1.8812570014780043,-1.1437161982699577,-1.2201553830860872,-0.40748380087330116,0.6088807667617228,-0.6949768157196866,-0.7742891941119112,-1.1592148889224518,-0.8292639684559698,-0.43939763795049,-0.4444936414006302,-0.7401235568872213,-0.6168334427367005,-0.42415628381341247,True,True,True,0,0,276,"['fresh mint leaves', 'fresh parsley', 'hemp oil', 'hemp seeds', 'lemon juice', 'sea salt', 'tomatoes']","Counter({'Produce': 3, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Health Foods': 1, 'Spices and Seasonings': 1})",Gena’s Hemp Seed Tabouli,https://spoonacular.com/genas-hemp-seed-tabouli-607296
331,,-1.8780110454243335,,-0.6478477518199173,0.17518019816425848,-0.7756447404789834,-1.3909852616521308,-0.5377985919613356,-1.0380579193724842,-0.760542257055694,0.7855257021305491,2.060395748141,-0.40646578161559715,-0.07449183196800227,-0.874090518339672,-0.5607799780238095,9.61586129314745,-0.57854216864428,-0.5573096974195936,-0.3971401679587543,1.1100832742787958,-0.6300611702635548,-0.5884434189264718,-0.4718923279074636,0.16097599234163631,1.616117023322284,0.05706845829997929,-0.3971622813840412,-0.17167279217003759,0.22011012524802517,-0.484058790828952,0.022413202085176383,0.057809496135716114,0.08922056099640069,-0.7401235568872213,-1.1391001705293622,-0.8339691184157433,True,True,True,1,1,430,"['carrots', 'ginger', 'lime juice']","Counter({'Produce': 2, 'Produce;Ethnic Foods;Spices and Seasonings': 1})","Carrot, Ginger, and Lime Juice",https://spoonacular.com/carrot-ginger-and-lime-juice-867819
332,-0.0758119499109135,-0.47671941326172096,0.16955719131387167,0.28703804996207194,-0.3836677330275484,0.024401407513779238,-0.4858673141949921,-0.3370336619364699,0.01716436243840218,-0.17873827311869783,-1.1957574965667168,-0.34827554911960357,0.1787603006277172,-0.23761072149001294,0.6641262861674458,-0.26417759227799026,0.9141499356646952,0.3304953212908493,-1.0927414061811842,0.6537928454325662,-0.515395519376093,-0.7294497015089149,-0.7547622344714744,-0.38635744115928,-0.05007715613965112,-0.30031127191760315,-0.5861577467091782,-0.16053381295922398,-0.4333248039448621,0.23651935494043344,-0.5543875510470248,-0.5229052740167086,1.1226247744442286,-0.7142255165314609,2.2789471825093646,-1.3091405005083685,-1.2437819530180743,True,False,False,1,1,194,"['garlic', 'hearts of romaine', 'lemon juice', 'light tuna', 'olive oil', 'bell pepper', 'pimento stuffed olives', 'tomatoes']","Counter({'Produce': 5, 'Canned and Jarred;Seafood': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Canned and Jarred': 1})",Chopped Salad al Tonno,https://spoonacular.com/chopped-salad-al-tonno-697589
336,-0.0758119499109135,-0.47671941326172096,-0.18837475394353798,-0.5936378943180622,-0.4768090548928496,0.8244475555065419,-0.6668909036864198,-0.9267771261362298,0.01476431175952986,-0.2036282831266977,-1.3433190063697826,-0.40464620844115845,-0.40646578161559715,-0.5073298566797039,-1.1322968191985945,-0.18792871333169506,-0.32262952389274085,0.45038214884561995,-1.2421642086262794,-0.7244098522857791,-0.9021086381034654,-0.828838232754275,-1.2823831702510446,-1.341986563915257,-0.7407965511693183,-1.0319143120830818,-0.9435056383809325,-0.4358562447742629,-0.840339044483478,0.27590150620221315,-1.1029518807479934,-0.7128476645690505,-0.5317989637541213,-0.9963082722603877,-0.7401235568872213,-0.2646070449230449,0.19056296809008377,True,True,True,0,0,599,"['extra virgin olive oil', 'fresh basil', 'fresh mint', 'fresh parsley', 'oregano', 'bell pepper', 'salt', 'tomatoes']","Counter({'Produce': 4, 'Produce;Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Breadcrumb stuffed tomatoes,https://spoonacular.com/breadcrumb-stuffed-tomatoes-556449
339,0.007713627756795373,-0.7569777396942434,0.16955719131387167,-0.7016560548217584,0.45460416376016194,0.8244475555065419,-0.8479144931778476,-0.7867426024743666,-0.3404431887135812,-0.48052964446569585,-0.5290314065418875,-0.5443984680091799,-0.40646578161559715,-0.06289100894909079,-1.0315333847170638,-0.7820810962793907,1.85965837294221,-0.5122164707277577,0.11509291358333451,-0.7649200698040447,-0.6630204443674551,6.8986200715724735,-0.13628944326761352,-0.9616617996242264,-0.6640499517215775,-0.3523841941882049,-0.37174901170612573,-0.3167978958812731,-0.9275563817417527,0.48922149220351946,-0.849768343962931,-0.37585310068586325,-0.32059593334582126,-0.3784803140659794,-0.6817039931212802,-0.04598376352146554,0.8052822199935801,True,True,True,1,1,1838,"['black pepper', 'butternut squash', 'fresh sage', 'garlic cloves', 'kosher salt', 'olive oil', 'pine nuts']","Counter({'Spices and Seasonings': 2, 'Produce': 2, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Produce;Baking': 1})",Roasted Butternut Squash with Sage,https://spoonacular.com/roasted-butternut-squash-with-sage-517474
340,-0.0758119499109135,0.08379723960332408,-0.18837475394353798,1.214562019243809,-0.4768090548928496,-0.7756447404789834,-1.209961672160703,-0.542188741818902,-0.9324556895020998,-0.7232072420436944,0.729290370650722,2.147300514595064,-0.40646578161559715,-0.8182649240585353,-0.5418860702833753,2.0508371948690924,2.9945588681536632,1.363173923568477,0.4139385184735247,2.96380830080714,0.5837683243095918,0.8234960991998366,0.40736417288094906,-0.20248093324594588,0.06504274303196021,1.6867147605403916,0.45015113913890886,0.11776507757813974,0.17719655686306168,-0.675833815957462,-0.2027437499566603,0.0530490715291024,-0.4291308239723088,0.6797914033881146,-0.6333116679121796,0.7434891970953488,-0.42415628381341247,True,True,True,1,1,242,"['celery', 'cilantro', 'cucumbers', 'fresh ginger root', 'fresh parsley', 'fuji apple', 'juice of lemon', 'kale', 'pineapple', 'romaine lettuce']","Counter({'Produce': 8, 'Produce;Spices and Seasonings': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1})",Stripped Green Juice,https://spoonacular.com/stripped-green-juice-537874
345,-0.0758119499109135,-1.3174943925592884,-0.5463066992009477,-0.8544475420769865,-0.5699503767581507,-0.7756447404789834,-1.209961672160703,-1.2529990309369368,-0.8132531724514386,-0.7263184932946943,-1.0625922316224863,-0.5103411946690738,-0.40646578161559715,-0.9376920959910282,-0.8134750147843761,0.786621982690283,-0.046398682029543344,0.22662677549705015,-0.7565401006797203,-0.9750911215350849,-1.1909400130865648,0.33897700937870623,-1.0316903499358896,-0.7202137333226917,-0.7791698508931888,-1.0577551574322421,-0.8720360600465816,-0.32126258396476026,-0.7531217072252031,-1.0335550232519608,-1.1381162608570299,-0.8231367945671846,-0.5948665353343776,-0.4310070476440886,-0.6943470330407748,-1.0905172191067891,-1.0388755357169088,True,True,True,1,1,102,"['banana', 'hemp seeds', 'kale', 'lemon juice', 'strawberries']","Counter({'Produce': 4, 'Health Foods': 1})",Low Calorie Strawberry Banana Kale Smoothie,https://spoonacular.com/low-calorie-strawberry-banana-kale-smoothie-602969
347,-0.0758119499109135,0.3640555660358466,0.885421081828691,1.45803789775214,-0.19738508929694612,0.024401407513779238,-0.4858673141949921,-0.17831285939368288,-0.016436347065811027,-0.38096960443369654,-1.1773123078413334,-0.6266056795197806,0.9917909691774257,0.9054711873185388,1.3230246819568303,1.058891059975212,0.6431850788397007,0.5449901254963574,0.3890347180660088,0.879126070706911,-0.4271414881312569,-0.4809783733955147,1.4075443138799137,1.0187998089298704,0.237722591789377,0.95104291202319,-0.22880985503742413,0.04781829760350826,0.49699346014340284,2.1202989236288934,-0.0409876014550928,-0.5535411434606348,-0.016991577133890098,0.106114294228279,1.4588934553173099,0.36697132357040657,0.6003758026924146,True,False,False,1,1,7412,"['almonds', 'baby spinach', 'cod', 'dijon mustard', 'fresh dill', 'garlic', 'juice of lemon', 'kosher salt', 'lemon wedges', 'olive oil', 'bell pepper']","Counter({'Produce': 6, 'Nuts': 1, 'Seafood': 1, 'Condiments': 1, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Almond-&-Lemon-Crusted Fish with Spinach,https://spoonacular.com/almond-lemon-crusted-fish-with-spinach-695410
352,,-0.1964610868291984,,-0.6857946520712157,0.17518019816425848,0.024401407513779238,-0.6668909036864198,-0.8480921325352311,-0.27644183727698474,-0.3467458406726967,-0.8457487934362733,-0.47980708753656487,-0.40646578161559715,-0.8115685140232288,-1.0110658120880027,-0.38097070423700696,0.7121239065358681,-0.2507931066756534,-1.0429338053661528,-0.7061374892976938,-0.6004403131211168,-0.766720400725925,-1.1452146826496648,-1.1309104319879055,-0.702423251445448,-0.8026134875691849,-0.7648316925450553,-0.42841509796845106,-0.7531217072252031,-0.2787304574011839,-1.046688872573535,-0.32683570957558145,-0.5875330967785337,-0.8299972766205096,-0.6799601255461775,-0.28889852063433147,0.19056296809008377,True,True,True,0,0,2431,"['brussels sprouts', 'carrots', 'cauliflower florets', 'fresh parsley', 'fresh rosemary', 'fresh thyme', 'garlic-infused oil', 'lemon juice', 'sweet potato']","Counter({'Produce': 8, 'Oil, Vinegar, Salad Dressing': 1})",Herb-Roasted Winter Veggies,https://spoonacular.com/herb-roasted-winter-veggies-759334
357,-0.06653133017005695,1.7653471981984592,0.16955719131387167,2.816095216798609,-0.2905264111622473,0.024401407513779238,1.1433449912278575,1.0924103884816732,1.9660055136827688,1.0813184835362941,-1.0117554919647227,-0.5185619158201339,0.5820638884692486,-0.3577452606797565,1.126221098985091,-0.3874686113642545,-0.06830715659202787,0.4103364444431913,-0.968222404143605,0.04660611107529918,0.09756884308804076,-0.5058255062068547,0.21367643832221192,0.6562752305486612,0.7365754881996925,0.2544355359982475,0.20000761496868089,-0.1739278772096853,0.43884856863788624,1.4508023521786395,-0.1746122458694311,0.9353621115141748,1.0830242062426725,-0.47331236279618727,1.114043642340747,0.221222469302687,-0.21924986651224707,True,False,False,1,1,10079,"['ahi tuna steak', 'avocados', 'baby arugula', 'basil', 'bell pepper', 'cayenne pepper', 'cilantro', 'garlic cloves', 'jalapeno', 'kosher salt', 'olive oil', 'parsley', 'red onion', 'red pepper flakes', 'sherry vinegar', 'thyme']","Counter({'Produce': 8, 'Spices and Seasonings': 3, 'Oil, Vinegar, Salad Dressing': 2, 'Seafood': 1, 'Produce;Spices and Seasonings': 1, 'Canned and Jarred;Produce;Ethnic Foods': 1})",Seared Ahi Tuna with Chimichurri Sauce,https://spoonacular.com/seared-ahi-tuna-with-chimichurri-sauce-496898
361,-0.05725071042920042,-1.597752718991811,-0.9042386444583572,0.897467815732959,-0.4768090548928496,-1.1756678144753647,-1.3909852616521308,-1.0015222416599252,-1.0196575308344626,-0.7792097645616939,-0.1709248156783492,1.1443725341657338,-0.40646578161559715,-0.4622941413014095,-0.7339663672637933,-0.6431883314344747,-0.4102469487796816,5.497016903335427,-0.6071172982346252,-0.5927710840354458,-0.5619294631233701,-0.3567427093388146,-0.3495726760551194,-0.6815585441191856,2.290694127016444,0.35265422221939374,-0.3002794333717748,-0.08612234490110533,-0.2007452379227959,-0.19668430893914293,-0.7442752036358216,-0.46163353512885635,-0.10059277667050888,-0.8074249775964033,-0.623284429355339,-0.7261450834374902,-0.8339691184157433,True,True,True,0,0,204,"['chilies', 'garlic', 'lime juice', 'salt']","Counter({'Produce': 3, 'Spices and Seasonings': 1})",Roasted Habanero Salsa,https://spoonacular.com/roasted-habanero-salsa-248575
363,-0.0758119499109135,-0.1964610868291984,-0.18837475394353798,0.4522108009677237,-0.4768090548928496,-0.7756447404789834,0.781297812245002,0.46253645186595316,1.7084000741504677,0.8541971422132957,-0.8817394055833626,-0.030016201699991852,-0.40646578161559715,-0.928425584921044,-0.4631646370946794,-0.35423452386968635,-0.5778711048487147,-0.24979196406559273,-0.034329888861760714,-0.47264001673080014,-0.5282324693753417,-0.17038921325376435,0.2544868974432838,-0.2628723230654052,-0.06926380600158613,0.25093401342633254,-0.47895337920765196,-0.11588693212435275,-0.14260034641727928,0.4859396462650379,0.09263704295924598,-0.40648897012978935,-0.49219839555256506,-0.4931163609965825,-0.5482981236259219,0.05118213932368084,-0.42415628381341247,True,True,True,1,1,181,"['black pepper', 'fresh basil', 'garlic cloves', 'lemon juice', 'nutmeg', 'nutritional yeast', 'olive oil', 'raw cashews', 'zucchinis']","Counter({'Produce': 4, 'Spices and Seasonings': 2, 'Spices and Seasonings;Health Foods': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Nuts;Savory Snacks': 1})",10-Minute Zucchini Pasta with Vegan Cashew Basil Pesto,https://spoonacular.com/10-minute-zucchini-pasta-with-vegan-cashew-basil-pesto-608242
